date,Open,High,Low,Close,closeAdj,Volume
6/11/1998,111.4375,111.875,109.375,109.40625,74.029633,8056600
6/12/1998,109.875,110.4375,108.25,110.4375,74.727386,9779000
6/15/1998,108.8125,109.90625,107.5,107.53125,72.760918,10234200
6/16/1998,108.40625,109.21875,107.75,109.1875,73.881622,7471500
6/17/1998,110.15625,111.78125,109.9375,111.46875,75.425217,12057700
6/18/1998,111.1875,111.4375,110.75,110.96875,75.086922,3844600
6/19/1998,111.0625,111.234375,109.625,110.0625,74.710686,3549100
6/22/1998,110.25,111.0625,110.0625,110.59375,75.071312,5438300
6/23/1998,111.09375,112.0625,111,111.90625,75.962212,5004600
6/24/1998,112.15625,113.6875,111.609375,113.40625,76.980392,8291900
6/25/1998,113.90625,114.4375,112.8125,113.21875,76.853127,5854800
6/26/1998,113.3125,113.84375,113.125,113.6875,77.171288,4833100
6/29/1998,114.25,114.6875,113.796875,114.09375,77.447128,5953400
6/30/1998,113.90625,114.1875,113.0625,113.3125,76.916771,4284800
7/1/1998,114.0625,114.9375,113.625,114.625,77.807709,3489500
7/2/1998,114.71875,114.875,114.25,114.84375,77.956154,3503900
7/6/1998,114.78125,116,114.5625,116,78.741066,3144400
7/7/1998,115.984375,116.125,115.28125,115.78125,78.592529,4920700
7/8/1998,115.875,116.9375,115.75,116.625,79.165321,6875000
7/9/1998,116.28125,116.71875,115.625,115.84375,78.634995,6942500
7/10/1998,116.03125,116.9375,115.0625,116.46875,79.059235,7849700
7/13/1998,116.5625,116.84375,116.0625,116.5,79.080452,6555100
7/14/1998,116.9375,118.15625,116.9375,117.8125,79.971382,6983600
7/15/1998,118.0625,118.28125,117.53125,117.59375,79.822899,4977500
7/16/1998,117.6875,118.59375,117.0625,118.40625,80.374435,6315600
7/17/1998,118.625,119,118.3125,118.5625,80.480499,3539500
7/20/1998,118.75,119.234375,117.9375,118.5625,80.480499,2338400
7/21/1998,119,119,116.28125,116.5,79.080452,5518600
7/22/1998,116.34375,116.984375,115.53125,116.5,79.080452,10417300
7/23/1998,116.3125,116.59375,113.90625,114.1875,77.510742,15110900
7/24/1998,114.96875,115.09375,112.875,114.09375,77.447128,11540500
7/27/1998,113.625,115,112.84375,114.90625,77.998627,9600000
7/28/1998,114.4375,114.65625,111.875,112.96875,76.683456,13693000
7/29/1998,113.71875,114.125,112.25,112.53125,76.386467,7462400
7/30/1998,113.625,114.59375,113.40625,114.21875,77.531914,6821600
7/31/1998,114.34375,114.5,111.3125,111.78125,75.877357,7680500
8/3/1998,111.78125,112.421875,111.03125,111.3125,75.559151,10486500
8/4/1998,112.21875,112.21875,107,107,72.631836,15091600
8/5/1998,107.9375,108.875,105.59375,108.46875,73.628822,21718400
8/6/1998,108.125,109.5,107.5625,108.9375,73.947014,13084400
8/7/1998,109.6875,110.59375,108.46875,109.125,74.074265,12083800
8/10/1998,108.75,109.65625,108.1875,108.5,73.65004,6273000
8/11/1998,106.78125,107.4375,105.5,106.875,72.546951,14287100
8/12/1998,107.75,108.875,107.5,108.6875,73.777306,11158400
8/13/1998,108.8125,109.65625,107.375,107.375,72.886391,9073900
8/14/1998,108.34375,108.71875,105.78125,106.125,72.037857,8628500
8/17/1998,106,108.9375,105.5,108.375,73.565186,11290000
8/18/1998,109,110.59375,108.78125,110.375,74.922791,7603900
8/19/1998,111.09375,111.09375,109.625,110.09375,74.731888,6258600
8/20/1998,109.6875,110.40625,109.15625,109.4375,74.28643,7402800
8/21/1998,108.1875,108.71875,105.5,108.5625,73.692474,16685400
8/24/1998,109.25,109.9375,108.3125,109.25,74.159142,7201700
8/25/1998,110.375,111.25,108.640625,109.5,74.328865,9688300
8/26/1998,108.28125,109.625,107.75,108.875,73.904564,9339700
8/27/1998,107,107.5625,103.46875,103.75,70.42572,24887800
8/28/1998,104.96875,105.71875,102.15625,103.375,70.171173,23735900
8/31/1998,103.75,104.015625,95,96,65.165009,22563100
9/1/1998,96.0625,100.5625,93.625,100.0625,67.922661,24748500
9/2/1998,99.8125,101.75,98.78125,99.34375,67.434746,13843200
9/3/1998,97.625,99.375,96.75,98.5625,66.904442,17311300
9/4/1998,99.4375,99.8125,95.75,97.75,66.352898,17783800
9/8/1998,100.875,103,99.8125,103,69.916603,14746500
9/9/1998,102.75,103.125,100.4375,100.5,68.21962,12109700
9/10/1998,98.4375,99.34375,96.8125,98.5,66.86203,19889300
9/11/1998,98.1875,101.6875,97,101.6875,69.025726,20379800
9/14/1998,102.875,104.453125,102.09375,103.4375,70.213608,10686800
9/15/1998,102.875,104.3125,102.28125,104.0625,70.63784,8337900
9/16/1998,104.75,105.25,103.15625,105,71.274231,11024900
9/17/1998,102.25,103.03125,101.78125,102,69.237816,12945200
9/18/1998,102.375,102.40625,101.09375,102.09375,69.546234,7019200
9/21/1998,99.625,103.40625,98.9375,102.03125,69.50367,8834600
9/22/1998,103.5,103.65625,102.15625,102.875,70.078415,7270100
9/23/1998,103.875,107,103.78125,107,72.888382,13688500
9/24/1998,106.3125,106.8125,103.25,104.375,71.10022,11129500
9/25/1998,103.125,105.421875,102.625,104.25,71.015068,10247400
9/28/1998,105.3125,106.3125,104.25,105.1875,71.653702,8847800
9/29/1998,105.375,105.9375,103.375,104.9375,71.483391,10618100
9/30/1998,103.5,104.3125,101.375,101.75,69.31208,7908400
10/1/1998,100.03125,101.546875,98.09375,98.8125,67.311073,13335600
10/2/1998,98.875,100.875,97.21875,100.71875,68.609573,14351800
10/5/1998,99.59375,99.96875,96.34375,98.6875,67.225891,12807200
10/6/1998,100.75,101.28125,97.53125,98.59375,67.162041,12621000
10/7/1998,98.625,100.03125,95.75,97.125,66.161522,14348500
10/8/1998,94.5625,96.75,92.21875,96.59375,65.79966,20625000
10/9/1998,97,98.78125,94.0625,98.53125,67.119461,12708500
10/12/1998,100.625,101.4375,99.6875,99.96875,68.098671,9508500
10/13/1998,99.5625,100.40625,98.75,99.625,67.864548,6256800
10/14/1998,98.9375,101.8125,98.84375,100.5625,68.503105,8176900
10/15/1998,100.125,107.25,99.9375,105.96875,72.185883,20541100
10/16/1998,106.125,106.75,105,106,72.207153,16573900
10/19/1998,105.6875,106.8125,105.5,106.375,72.462593,7915900
10/20/1998,107.5625,108.796875,106.09375,107,72.888382,14611600
10/21/1998,106.875,107.625,105.875,106.625,72.632889,9178400
10/22/1998,106.78125,108.46875,106.15625,108.21875,73.71859,8277500
10/23/1998,107.96875,108,106.78125,106.84375,72.78196,6237200
10/26/1998,107.71875,108.46875,106.78125,107.625,73.31411,5838600
10/27/1998,108.4375,108.96875,106.28125,107,72.888382,10089700
10/28/1998,106.5625,107.53125,106.03125,106.8125,72.760651,5650600
10/29/1998,107.09375,109.4375,106.625,109.40625,74.527504,9625600
10/30/1998,110.125,110.90625,109.5,110,74.931969,9872800
11/2/1998,110.8125,111.875,110.1875,111.875,76.209206,6501400
11/3/1998,111.59375,111.8125,110.75,111.0625,75.655762,6866000
11/4/1998,112.46875,113.09375,111.09375,112.25,76.464676,8233600
11/5/1998,111.53125,113.9375,111.125,113.78125,77.507759,6841500
11/6/1998,113.46875,114.5625,113.3125,114.125,77.741905,5224800
11/9/1998,113.9375,114.25,112.5,113.3125,77.188438,6188700
11/10/1998,113,113.9375,112.25,113,76.975533,14015200
11/11/1998,113.8125,114,111.890625,112.25,76.464676,10922400
11/12/1998,112.3125,113.125,111.6875,112.125,76.379517,5457400
11/13/1998,112.21875,113.21875,112.125,113.21875,77.12458,5524600
11/16/1998,114.21875,114.359375,112.890625,114.0625,77.699371,6023700
11/17/1998,113.65625,115.625,113,114.0625,77.699371,9058900
11/18/1998,114.3125,115,113.5,114.75,78.167633,4567700
11/19/1998,115.28125,115.90625,114.625,115.75,78.848846,5249300
11/20/1998,116.359375,116.75,115.84375,116.625,79.444923,5562000
11/23/1998,117.46875,119.625,117.15625,119.375,81.318192,7151300
11/24/1998,119,119.65625,118.453125,118.625,80.807289,5323700
11/25/1998,118.9375,119.1875,118.21875,118.625,80.807289,4393500
11/27/1998,119.46875,119.71875,119.015625,119.5,81.403366,4557900
11/30/1998,119.015625,119.375,116.125,116.125,79.104301,8705400
12/1/1998,116.125,118.03125,115.21875,117.625,80.126122,8950600
12/2/1998,117.21875,117.90625,116,117.28125,79.891975,7495500
12/3/1998,117.25,118.3125,115.09375,115.34375,78.572128,12145300
12/4/1998,116.625,118.5,116.5,118.375,80.637001,10339500
12/7/1998,118.0625,119.46875,118,118.9375,81.02018,4290000
12/8/1998,118.53125,119.75,117.5,118.40625,80.658302,10102600
12/9/1998,118.6875,118.96875,117.875,118.625,80.807289,5327900
12/10/1998,118.84375,118.84375,116.71875,116.890625,79.625854,5966600
12/11/1998,116.4375,117.34375,115.5625,117.125,79.785515,8198200
12/14/1998,116.15625,116.40625,113.75,113.75,77.48645,9521400
12/15/1998,114.6875,116.75,114.53125,116.6875,79.487503,9631500
12/16/1998,117.125,117.125,115.75,116.53125,79.38105,7260000
12/17/1998,117.21875,118.59375,117.03125,118.390625,80.647636,6914700
12/18/1998,118.3125,119.125,117.875,118.5,80.990349,4802400
12/21/1998,119.25,121.34375,119,120.15625,82.122307,8580700
12/22/1998,120.40625,121.21875,119.1875,120.6875,82.485382,5461100
12/23/1998,121.1875,123.21875,120.8125,123.21875,84.215431,7791000
12/24/1998,123.15625,123.25,122.5,122.6875,83.852386,1507100
12/28/1998,123.25,123.3125,122,122.375,83.638741,4203600
12/29/1998,122.71875,124.484375,122.125,124.3125,84.96299,3935800
12/30/1998,123.9375,124.75,123.03125,123.3125,84.279518,6810700
12/31/1998,123.3125,123.9375,122.46875,123.3125,84.279518,6790500
1/4/1999,123.375,125.21875,121.71875,123.03125,84.087288,9450400
1/5/1999,122.9375,124.875,122.9375,124.4375,85.048409,8031000
1/6/1999,125.8125,127.75,125.75,127.4375,87.098778,7737700
1/7/1999,126.375,127.21875,125.78125,126.8125,86.671608,5504900
1/8/1999,128.1875,128.5,125.96875,127.75,87.312355,6224400
1/11/1999,127.6875,127.6875,125.21875,126.53125,86.479393,7578300
1/12/1999,126.21875,126.21875,123.75,124.25,84.92025,7768800
1/13/1999,120.40625,125.125,120.375,123.375,84.322212,10810600
1/14/1999,123.625,123.90625,120.90625,121.21875,82.848503,11400700
1/15/1999,122.375,124.78125,122.0625,124.375,85.005676,7817700
1/19/1999,125.296875,125.625,123.5,125.1875,85.561012,6535100
1/20/1999,126.09375,127.9375,125.03125,126.1875,86.244446,6534400
1/21/1999,125.578125,125.84375,122.59375,122.84375,83.959129,6937500
1/22/1999,122.125,123.84375,121.78125,122.5625,83.766876,7522300
1/25/1999,123.28125,124,121.90625,123.8125,84.621223,5700300
1/26/1999,124.125,126.0625,123.625,126.0625,86.159027,6047000
1/27/1999,126.375,126.625,124.15625,124.59375,85.155182,7399400
1/28/1999,125.25,126.96875,125.1875,126.6875,86.586189,5961700
1/29/1999,127.34375,128.296875,125.40625,127.65625,87.248299,6456800
2/1/1999,128.6875,128.6875,126.90625,126.90625,86.73571,9426800
2/2/1999,127.078125,127.21875,124.765625,126.125,86.201744,9194500
2/3/1999,125.6875,127.9375,125.65625,127.40625,87.077446,10290700
2/4/1999,127.375,127.5,124.78125,125.5,85.77459,7761100
2/5/1999,125.65625,125.65625,123.21875,124.0625,84.792076,7516100
2/8/1999,125.09375,125.09375,123.34375,124.3125,84.96299,8528400
2/9/1999,124.375,124.5,121.515625,121.53125,83.062057,8985700
2/10/1999,122.125,123,121.328125,122.3125,83.596039,6936700
2/11/1999,123.0625,126.09375,122.5,125.125,85.51828,9181800
2/12/1999,124.8125,125.5,122.625,123.625,84.49308,10676600
2/16/1999,124.75,125.625,122.875,122.875,83.980492,6915500
2/17/1999,123.1875,125.359375,122.25,122.75,83.895065,7858100
2/18/1999,123.1875,124.375,122.21875,123.71875,84.557144,9048900
2/19/1999,124,125.75,123.375,124.25,84.92025,5312200
2/22/1999,124.4375,127.71875,124.28125,127.5625,87.184219,10695800
2/23/1999,127.59375,128.5,126.59375,127.5,87.141495,7770700
2/24/1999,127.84375,128.84375,125,125.25,85.603737,7271000
2/25/1999,124.53125,125.28125,122.6875,124.0625,84.792076,11633000
2/26/1999,124.75,124.84375,122.8125,123.5625,84.450371,9621300
3/1/1999,123.65625,124.3125,122.375,123.90625,84.685326,7607200
3/2/1999,124.5,125.3125,122.3125,122.8125,83.937767,9651500
3/3/1999,123.09375,123.5625,121.78125,123.46875,84.386292,7881400
3/4/1999,124.0625,125.484375,123.265625,125.03125,85.454208,8256400
3/5/1999,127.5,128.125,126.5625,127.546875,87.173515,10703100
3/8/1999,128.28125,128.796875,127.25,128.375,87.739532,4802200
3/9/1999,128.125,129.9375,127.75,128.0625,87.525909,7893400
3/10/1999,128.46875,129.25,127.78125,129.1875,88.294846,3950000
3/11/1999,129.6875,131.1875,128.875,130.625,89.277321,6583700
3/12/1999,131,131.03125,129.21875,129.375,88.422997,5286500
3/15/1999,129.9375,131.25,129.5,131.21875,89.683105,5394400
3/16/1999,131.125,131.65625,130.46875,130.71875,89.3414,4547500
3/17/1999,130.6875,130.9375,129.625,130.15625,88.956947,4524100
3/18/1999,129.78125,132.375,129.75,132.25,90.387947,3506300
3/19/1999,132.3125,132.625,129.6875,129.6875,88.851555,5526700
3/22/1999,130.0625,130.59375,129.421875,129.9375,89.022865,4603800
3/23/1999,129.3125,129.53125,125.703125,126.1875,86.453636,9713800
3/24/1999,126.84375,127.171875,125.625,126.90625,86.946068,6280900
3/25/1999,128.0625,129.5,127.75,129.5,88.723106,6639600
3/26/1999,128.625,129.125,127.71875,128.5625,88.080795,6159700
3/29/1999,129.15625,131.4375,129.15625,131.15625,89.857803,5863900
3/30/1999,129.9375,131.21875,129.5625,130.46875,89.386818,5401400
3/31/1999,131.15625,131.609375,128.3125,128.375,87.952354,7413600
4/1/1999,129.6875,129.6875,128.125,129.34375,88.61602,7683600
4/5/1999,130.9375,132.59375,130.25,132.40625,90.714249,5791100
4/6/1999,132.1875,132.984375,131.15625,132.09375,90.500153,5381300
4/7/1999,132.6875,133.375,131.375,133.15625,91.22805,6248600
4/8/1999,133.1875,134.9375,132.28125,134.84375,92.384216,5909100
4/9/1999,134.4375,135.5,133.59375,134.875,92.405655,4365800
4/12/1999,133.46875,136.40625,133.21875,136.3125,93.390488,8213200
4/13/1999,136.25,136.46875,134.5,135.4375,92.791039,10071400
4/14/1999,136.0625,136.0625,132.6875,133.15625,91.22805,11551700
4/15/1999,133.4375,133.5625,131,132.65625,90.885529,11150000
4/16/1999,132.90625,132.90625,131.1875,131.53125,90.114754,6476200
4/19/1999,132.6875,134.53125,128.375,129.5,88.723106,12487200
4/20/1999,129.8125,131.1875,129,131.125,89.836403,9049600
4/21/1999,131.0625,135.625,130.40625,134.875,92.405655,5772200
4/22/1999,135.125,136.375,134.390625,136.15625,93.28344,6897400
4/23/1999,135.875,136.75,135,135.8125,93.047935,4593100
4/26/1999,136.5,136.8125,135.46875,136.59375,93.583168,3606500
4/27/1999,137.125,137.5,135.84375,137.25,94.032791,5147200
4/28/1999,136.4375,137.25,135,135.375,92.748169,5544300
4/29/1999,135.5625,136.0625,133.8125,134.34375,92.041641,9824300
4/30/1999,135.09375,135.625,131.5,133.25,91.29229,10991900
5/3/1999,133.4375,135.84375,133.09375,135.6875,92.962273,10709700
5/4/1999,135.125,135.8125,133.125,133.75,91.634865,10509300
5/5/1999,133.9375,135.0625,131.84375,134.8125,92.362778,10032300
5/6/1999,134.4375,135.125,132.375,133.984375,91.795441,13507200
5/7/1999,134.5,135.125,133.4375,135,92.491272,8680700
5/10/1999,134.84375,135.71875,133.53125,134.328125,92.030937,5580100
5/11/1999,135.3125,136.875,134.71875,135.6875,92.962273,7000600
5/12/1999,135.75,137.21875,131.5,136.75,93.690193,13865800
5/13/1999,137.25,138,136.8125,137.34375,94.097,4485700
5/14/1999,134.5625,135.875,133.5,133.78125,91.656235,8370100
5/17/1999,133.625,134.484375,132.375,134.1875,91.934608,6268100
5/18/1999,134.53125,134.984375,132.625,133.9375,91.763306,8218600
5/19/1999,134.46875,135,133.25,134.90625,92.427017,5052400
5/20/1999,135.125,135.59375,134.0625,134.09375,91.870377,4670400
5/21/1999,134.125,134.6875,132.59375,133.34375,91.356514,6418200
5/24/1999,133.84375,133.84375,130.390625,131.125,89.836403,7952000
5/25/1999,131.375,132.34375,128.4375,129,88.380539,15406400
5/26/1999,129.3125,131,128.09375,130.4375,89.365417,12575900
5/27/1999,129.84375,130.28125,128,128.5625,88.080795,14515400
5/28/1999,129,130.75,128.59375,130.203125,89.204849,8748000
6/1/1999,130.125,130.15625,128.375,129.75,88.894402,6705300
6/2/1999,129.75,130.1875,128.015625,129.875,88.980003,6981900
6/3/1999,130.6875,130.875,129.78125,130.59375,89.472435,6076600
6/4/1999,131.46875,133.359375,130.9375,133.21875,91.270897,9787200
6/7/1999,133.4375,134.1875,132.90625,133.5625,91.506416,5299100
6/8/1999,133.375,133.796875,131.59375,132.25,90.607185,4895700
6/9/1999,132.40625,133.09375,131.8125,132.125,90.521538,7409700
6/10/1999,131.4375,131.46875,129.59375,130.90625,89.686546,7040700
6/11/1999,131.21875,132.21875,129.09375,129.8125,88.937195,12824800
6/14/1999,130.6875,130.75,129.546875,129.9375,89.022865,6823500
6/15/1999,130.46875,131.65625,130.078125,130.8125,89.622337,5700900
6/16/1999,132.375,133.875,132.375,133.3125,91.335159,7865800
6/17/1999,132.875,135.5625,132.625,134.5625,92.191528,8162800
6/18/1999,134.0625,134.6875,133.375,134.3125,92.29805,2875100
6/21/1999,134.46875,135.25,133.65625,134.625,92.512741,4646400
6/22/1999,134,135.1875,133.5,133.6875,91.868561,5862400
6/23/1999,133,133.625,132.125,133.03125,91.417603,9629200
6/24/1999,132.875,132.9375,130.65625,132.03125,90.730354,9176900
6/25/1999,132.59375,133.015625,131.25,131.703125,90.50489,4087000
6/28/1999,132.6875,133.625,132.5,133.3125,91.610847,5028900
6/29/1999,133,135.1875,132.78125,134.5625,92.469818,6956200
6/30/1999,134.625,137.5,133.84375,137,94.144905,16856100
7/1/1999,137,138.5,136.0625,138.03125,94.853508,9939500
7/2/1999,138.125,139.5,137.90625,139.40625,95.798393,3772800
7/6/1999,139.25,140.75,138.59375,139.375,95.776917,11221100
7/7/1999,139.0625,139.71875,138.515625,139.5625,95.905762,3230700
7/8/1999,139.0625,140.625,138.75,139.671875,95.980965,7101500
7/9/1999,140,140.59375,139.5625,140.5,96.549988,2976800
7/12/1999,140.9375,140.9375,139.5,139.875,96.12056,4436300
7/13/1999,139.375,139.921875,138.65625,139.375,95.776917,6477600
7/14/1999,140,140.21875,138.75,140.15625,96.31382,4382500
7/15/1999,140.78125,141.375,140.3125,141.046875,96.925827,3348600
7/16/1999,141.25,142.15625,140.75,141.8125,97.451973,2281500
7/19/1999,142.1875,142.25,140.5625,140.875,96.807709,4287000
7/20/1999,140.125,140.40625,137.53125,137.984375,94.821289,7060100
7/21/1999,138.09375,138.90625,137.3125,137.828125,94.713905,4793700
7/22/1999,137.4375,138,135.46875,136.015625,93.468452,7804100
7/23/1999,136.65625,137,135.125,135.75,93.285873,4603000
7/26/1999,134.875,136.125,134.625,134.75,92.598663,4333400
7/27/1999,136,137.203125,135.375,135.875,93.37178,5908500
7/28/1999,136.25,137.3125,135.59375,136.3125,93.672409,3955500
7/29/1999,134.9375,135.25,133.3125,134.40625,92.362488,7760600
7/30/1999,134.8125,135.34375,132.5625,132.75,91.224304,5994300
8/2/1999,132.75,134.75,132.5,133.0625,91.439056,6065500
8/3/1999,133.71875,133.84375,131.375,132.4375,91.00956,5445400
8/4/1999,132.71875,133.875,130.4375,130.625,89.764053,6497900
8/5/1999,130.875,131.9375,128.84375,131.8125,90.58007,10322000
8/6/1999,131.21875,132,129.5,130.375,89.592255,7537700
8/9/1999,130.59375,131.796875,129.75,130.09375,89.398941,5565900
8/10/1999,129.875,130.15625,127,128.65625,88.411118,9793300
8/11/1999,129.6875,130.53125,128.625,130.21875,89.484848,8003400
8/12/1999,130.6875,131.8125,129.90625,130.140625,89.431168,7036800
8/13/1999,131.625,133.25,131.125,133.15625,91.503471,5857700
8/16/1999,133.125,133.96875,132.25,133.75,91.911476,3927000
8/17/1999,134.4375,134.84375,133.125,134.625,92.512741,4808000
8/18/1999,134.203125,134.375,133.25,133.65625,91.847061,4355500
8/19/1999,132.375,133.234375,131.6875,132.5625,91.095444,6448100
8/20/1999,133.0625,134.125,132.6875,133.90625,92.018883,3663700
8/23/1999,134.8125,136.546875,134.65625,136.46875,93.779755,5637800
8/24/1999,136.0625,137.96875,135.375,136.96875,94.123398,9279500
8/25/1999,137.1875,138.78125,136.15625,138.375,95.089714,6005300
8/26/1999,138.28125,138.421875,136.5,136.71875,93.951561,4322300
8/27/1999,136.875,137.0625,135.0625,135.0625,92.813393,6247400
8/30/1999,135.34375,135.5,132,132.5625,91.095444,4652000
8/31/1999,132.9375,133.75,130.875,132.0625,90.751869,11453700
9/1/1999,132.9375,133.734375,132.3125,133.6875,91.868561,6863900
9/2/1999,132.125,132.671875,130.65625,132.109375,90.784096,10896300
9/3/1999,134.875,136.5,134.6875,135.96875,93.436188,9160800
9/7/1999,136.0625,136.625,135.21875,135.46875,93.092598,4560800
9/8/1999,134.84375,136.0625,134.03125,134.8125,92.641602,6159600
9/9/1999,134.75,135.25,133.6875,134.75,92.598663,6177800
9/10/1999,136.25,136.359375,134.9375,135.875,93.37178,2934500
9/13/1999,135.125,135.46875,134.5,134.953125,92.738258,2320500
9/14/1999,134.0625,134.5625,133.375,134.0625,92.126221,3736000
9/15/1999,135.4375,135.4375,131.875,131.9375,90.665962,6984500
9/16/1999,132.5,132.8125,130.3125,132.453125,91.020271,15377600
9/17/1999,132.625,133.9375,132.15625,133.75,92.170326,8542300
9/20/1999,133.9375,134,133.09375,133.5625,92.041161,2803900
9/21/1999,132.25,132.46875,130.15625,130.75,90.102982,9335200
9/22/1999,131.25,131.84375,129.75,130.609375,90.006104,13009100
9/23/1999,131.8125,131.8125,127.625,127.875,88.121773,12204100
9/24/1999,127.75,128.375,126.3125,127.75,88.035583,13792900
9/27/1999,128.75,129.75,128.28125,128.59375,88.617065,6970300
9/28/1999,127.9375,128.8125,125.5625,128.34375,88.444801,11063400
9/29/1999,128.4375,129.125,126.75,126.8125,87.389557,7580300
9/30/1999,127.4375,129.4375,126.96875,128.75,88.724731,7498900
10/1/1999,127.9375,128.5625,126.625,128.46875,88.530914,11127100
10/4/1999,129.1875,130.875,128.75,130.75,90.102982,6341600
10/5/1999,130.71875,131.96875,128.6875,130.625,90.01683,11976000
10/6/1999,130.75,132.8125,130.6875,132.625,91.395126,10308200
10/7/1999,132.859375,133,131.5,131.875,90.87822,6535600
10/8/1999,131.75,133.875,131.234375,133.875,92.256493,9674300
10/11/1999,133.59375,134.125,133.3125,133.65625,92.105736,4282000
10/12/1999,133.125,133.3125,131.1875,131.59375,90.684433,8686100
10/13/1999,130.6875,131.3125,128.1875,128.1875,88.337097,10469300
10/14/1999,128.484375,129.1875,126.75,128.15625,88.315567,10562200
10/15/1999,126,126.75,124.5,124.875,86.054413,14238700
10/18/1999,124.9375,125.9375,123.4375,125.78125,86.678902,9758800
10/19/1999,127.1875,128.25,125.9375,127,87.518768,14392900
10/20/1999,127.75,129.46875,127.125,128.25,88.380211,9759400
10/21/1999,127.21875,129,126.625,129,88.897034,9105400
10/22/1999,129.75,131.21875,129.5625,130.09375,89.650749,8309600
10/25/1999,129.3125,130.46875,128.75,129.4375,89.198509,8114300
10/26/1999,130.1875,130.6875,127.8125,127.8125,88.078659,6256300
10/27/1999,128.375,130.3125,128.25,130.125,89.672287,5433300
10/28/1999,132.4375,134.859375,132.1875,134.5625,92.73027,10509700
10/29/1999,135.84375,137.6875,135.71875,137,94.410011,10988600
11/1/1999,136.5,137,135.5625,135.5625,93.41938,4006500
11/2/1999,135.96875,137.25,134.59375,134.59375,92.751785,6516900
11/3/1999,136,136.375,135.125,135.5,93.376312,7222300
11/4/1999,136.75,137.359375,135.765625,136.53125,94.08699,7907500
11/5/1999,138.625,139.109375,136.78125,137.875,95.013023,7431500
11/8/1999,137,138.375,136.75,138,95.099152,4649200
11/9/1999,138.5,138.6875,136.28125,136.703125,94.205452,4533700
11/10/1999,136.25,138.390625,136.078125,137.71875,94.905281,6405600
11/11/1999,138.1875,138.5,137.46875,138.5,95.443687,4794100
11/12/1999,139.25,139.984375,137.125,139.75,96.305069,11802900
11/15/1999,139.84375,140.25,139.40625,140.078125,96.531219,2187500
11/16/1999,140.5625,143,140.09375,141.25,97.33876,7544800
11/17/1999,142.25,142.9375,141.3125,141.625,97.597221,9459000
11/18/1999,142.4375,143,141.625,142.625,98.286316,4491000
11/19/1999,142.40625,142.96875,142,142.5,98.200203,4832100
11/22/1999,142.4375,143,141.5,142.46875,98.17868,4155400
11/23/1999,142.84375,142.84375,140.375,141.21875,97.317223,5918000
11/24/1999,140.75,142.4375,140,141.96875,97.834106,4459700
11/26/1999,142.46875,142.875,141.25,141.4375,97.467979,1693900
11/29/1999,140.875,141.921875,140.4375,140.9375,97.123451,7348600
11/30/1999,140.75,142.3125,139,139.28125,95.982086,7682000
12/1/1999,139.3125,140.5,139,140.40625,96.757324,6980200
12/2/1999,140.625,141.375,140.375,141.25,97.33876,6698300
12/3/1999,143.03125,145.34375,143.03125,143.84375,99.126198,10045400
12/6/1999,143.53125,143.71875,142.25,142.78125,98.39402,3138900
12/7/1999,143.28125,143.3125,141.375,141.625,97.597221,10714200
12/8/1999,141.34375,142.0625,140.5,140.71875,96.97271,4611400
12/9/1999,141.8125,142.21875,139.375,141.40625,97.446457,6474700
12/10/1999,142.28125,142.8125,140.875,141.875,97.769447,5127300
12/13/1999,141.4375,142.71875,141.28125,142.125,97.94178,4210800
12/14/1999,141.625,142.484375,140.625,140.75,96.994209,5739000
12/15/1999,140.375,142.203125,140.03125,141.5,97.51107,6879100
12/16/1999,142.1875,142.65625,141.15625,142.125,97.94178,5854900
12/17/1999,143,143.3125,142.0625,142.6875,98.570763,4775400
12/20/1999,142.5625,143.1875,141.09375,141.65625,97.858391,4608700
12/21/1999,141.59375,144.0625,141.34375,143.8125,99.347916,7981300
12/22/1999,143.625,144.1875,142.96875,144.1875,99.606995,5377500
12/23/1999,145.015625,146.484375,145,146.484375,101.193718,5721700
12/27/1999,146.5,146.78125,145.0625,146.28125,101.053383,2691000
12/28/1999,145.875,146.5,145.484375,146.1875,100.988579,4084500
12/29/1999,146.3125,146.8125,145.3125,146.8125,101.420387,3001000
12/30/1999,147.125,147.5625,146.1875,146.640625,101.301651,3641300
12/31/1999,146.84375,147.5,146.25,146.875,101.463547,3172700
1/3/2000,148.25,148.25,143.875,145.4375,100.47052,8164300
1/4/2000,143.53125,144.0625,139.640625,139.75,96.541473,8089800
1/5/2000,139.9375,141.53125,137.25,140,96.714218,12177900
1/6/2000,139.625,141.5,137.75,137.75,95.159882,6227200
1/7/2000,140.3125,145.75,140.0625,145.75,100.686371,8066500
1/10/2000,146.25,146.90625,145.03125,146.25,101.031815,5741700
1/11/2000,145.8125,146.09375,143.5,144.5,99.822853,7503700
1/12/2000,144.59375,144.59375,142.875,143.0625,98.829796,6907700
1/13/2000,144.46875,145.75,143.28125,145,100.168282,5158300
1/14/2000,146.53125,147.46875,145.96875,146.96875,101.528305,7437300
1/18/2000,145.34375,146.625,145.1875,145.8125,100.72953,6488500
1/19/2000,145.3125,147,145,147,101.549919,6157900
1/20/2000,146.96875,146.96875,143.8125,144.75,99.995529,5800100
1/21/2000,145.5,145.5,144.0625,144.4375,99.779694,6244800
1/24/2000,145.65625,145.84375,139.40625,140.34375,96.951675,7896900
1/25/2000,140.515625,141.9375,139,141.9375,98.05265,9942500
