date,figure,fyear,measure,period,type,value
2018-12-31,common-outstanding-diluted,2018.0,period,Q4,common,153701000
2018-12-31,common-outstanding-diluted,2018.0,period,H2,common,155320000
2018-09-30,common-outstanding-diluted,2018.0,period,TTM-0.25,common,156847000
2018-09-30,common-outstanding-diluted,2018.0,period,9M,common,156836000
2018-09-30,common-outstanding-diluted,2018.0,period,Q3,common,156938000
2018-06-30,common-outstanding-diluted,2018.0,period,TTM-0.5,common,156821750
2018-06-30,common-outstanding-diluted,2018.0,period,H1,common,156786000
2018-06-30,common-outstanding-diluted,2018.0,period,Q2,common,156833000
2018-03-31,common-outstanding-diluted,2018.0,period,TTM-0.75,common,156792500
2018-03-31,common-outstanding-diluted,2018.0,period,Q1,common,156740000
2017-12-31,common-outstanding-diluted,2017.0,period,TTM-1,common,156796000
2017-12-31,common-outstanding-diluted,2017.0,period,FY,common,156796000
2017-12-31,common-outstanding-diluted,2017.0,period,Q4,common,156880000
2017-12-31,common-outstanding-diluted,2017.0,period,H2,common,156857000
2017-09-30,common-outstanding-diluted,2017.0,period,TTM-1.25,common,156607750
2017-09-30,common-outstanding-diluted,2017.0,period,9M,common,156768000
2017-09-30,common-outstanding-diluted,2017.0,period,Q3,common,156835000
2017-06-30,common-outstanding-diluted,2017.0,period,TTM-1.5,common,156531000
2017-06-30,common-outstanding-diluted,2017.0,period,H1,common,156735000
2017-06-30,common-outstanding-diluted,2017.0,period,Q2,common,156715000
2017-03-31,common-outstanding-diluted,2017.0,period,TTM-1.75,common,156550250
2017-03-31,common-outstanding-diluted,2017.0,period,Q1,common,156754000
2016-12-31,common-outstanding-diluted,2016.0,period,TTM-2,common,156391000
2016-12-31,common-outstanding-diluted,2016.0,period,FY,common,156391000
2016-12-31,common-outstanding-diluted,2016.0,period,Q4,common,156127000
2016-12-31,common-outstanding-diluted,2016.0,period,H2,common,156534000
2016-09-30,common-outstanding-diluted,2016.0,period,TTM-2.25,common,156266000
2016-09-30,common-outstanding-diluted,2016.0,period,9M,common,156341000
2016-09-30,common-outstanding-diluted,2016.0,period,Q3,common,156527000
2016-06-30,common-outstanding-diluted,2016.0,period,TTM-2.5,common,156136250
2016-06-30,common-outstanding-diluted,2016.0,period,H1,common,156248000
2016-06-30,common-outstanding-diluted,2016.0,period,Q2,common,156793000
2016-03-31,common-outstanding-diluted,2016.0,period,TTM-2.75,common,156030000
2016-03-31,common-outstanding-diluted,2016.0,period,Q1,common,156117000
2015-12-31,common-outstanding-diluted,2015.0,period,TTM-3,common,155570000
2015-12-31,common-outstanding-diluted,2015.0,period,FY,common,155570000
2015-12-31,common-outstanding-diluted,2015.0,period,Q4,common,156041000
2015-12-31,common-outstanding-diluted,2015.0,period,H2,common,156025000
2015-09-30,common-outstanding-diluted,2015.0,period,TTM-3.25,common,153118500
2015-09-30,common-outstanding-diluted,2015.0,period,9M,common,155412000
2015-09-30,common-outstanding-diluted,2015.0,period,Q3,common,156008000
2015-06-30,common-outstanding-diluted,2015.0,period,TTM-3.5,common,150643000
2015-06-30,common-outstanding-diluted,2015.0,period,H1,common,155115000
2015-06-30,common-outstanding-diluted,2015.0,period,Q2,common,155954000
2015-03-31,common-outstanding-diluted,2015.0,period,TTM-3.75,common,148151000
2015-03-31,common-outstanding-diluted,2015.0,period,Q1,common,154277000
2014-12-31,common-outstanding-diluted,2014.0,period,TTM-4,common,146002000
2014-12-31,common-outstanding-diluted,2014.0,period,FY,common,146002000
2014-12-31,common-outstanding-diluted,2014.0,period,Q4,common,146238000
2014-12-31,common-outstanding-diluted,2014.0,period,H2,common,146171000
2014-09-30,common-outstanding-diluted,2014.0,period,TTM-4.25,common,145873500
2014-09-30,common-outstanding-diluted,2014.0,period,9M,common,145924000
2014-09-30,common-outstanding-diluted,2014.0,period,Q3,common,146104000
2014-06-30,common-outstanding-diluted,2014.0,period,TTM-4.5,common,145737750
2014-06-30,common-outstanding-diluted,2014.0,period,H1,common,145833000
2014-06-30,common-outstanding-diluted,2014.0,period,Q2,common,145985000
2014-03-31,common-outstanding-diluted,2014.0,period,TTM-4.75,common,145660000
2014-03-31,common-outstanding-diluted,2014.0,period,Q1,common,145681000
2013-12-31,common-outstanding-diluted,2013.0,period,TTM-5,common,145532000
2013-12-31,common-outstanding-diluted,2013.0,period,FY,common,145532000
2013-12-31,common-outstanding-diluted,2013.0,period,Q4,common,145722000
2013-12-31,common-outstanding-diluted,2013.0,period,H2,common,137847000
2013-09-30,common-outstanding-diluted,2013.0,period,TTM-5.25,common,145415500
2013-09-30,common-outstanding-diluted,2013.0,period,9M,common,145542000
2013-09-30,common-outstanding-diluted,2013.0,period,Q3,common,145563000
2013-06-30,common-outstanding-diluted,2013.0,period,TTM-5.5,common,149107250
2013-06-30,common-outstanding-diluted,2013.0,period,H1,common,153217000
2013-06-30,common-outstanding-diluted,2013.0,period,Q2,common,145674000
2013-03-31,common-outstanding-diluted,2013.0,period,TTM-5.75,common,140639750
2013-03-31,common-outstanding-diluted,2013.0,period,Q1,common,145169000
2012-12-31,common-outstanding-diluted,2012.0,period,TTM-6,common,134479000
2012-12-31,common-outstanding-diluted,2012.0,period,FY,common,134479000
2012-12-31,common-outstanding-diluted,2012.0,period,Q4,common,145036000
2012-12-31,common-outstanding-diluted,2012.0,period,H2,common,144998000
2012-09-30,common-outstanding-diluted,2012.0,period,TTM-6.25,common,128328250
2012-09-30,common-outstanding-diluted,2012.0,period,9M,common,130960000
2012-09-30,common-outstanding-diluted,2012.0,period,Q3,common,144959000
2012-06-30,common-outstanding-diluted,2012.0,period,TTM-6.5,common,122173000
2012-06-30,common-outstanding-diluted,2012.0,period,H1,common,123960000
2012-06-30,common-outstanding-diluted,2012.0,period,Q2,common,127395000
2012-03-31,common-outstanding-diluted,2012.0,period,TTM-6.75,common,120113500
2012-03-31,common-outstanding-diluted,2012.0,period,Q1,common,120526000
2011-12-31,common-outstanding-diluted,2011.0,period,TTM-7,common,119312000
2011-12-31,common-outstanding-diluted,2011.0,period,FY,common,119312000
2011-12-31,common-outstanding-diluted,2011.0,period,Q4,common,120433000
2011-12-31,common-outstanding-diluted,2011.0,period,H2,common,120386000
2011-09-30,common-outstanding-diluted,2011.0,period,TTM-7.25,common,118375250
2011-09-30,common-outstanding-diluted,2011.0,period,9M,common,118939000
2011-09-30,common-outstanding-diluted,2011.0,period,Q3,common,120339000
2011-06-30,common-outstanding-diluted,2011.0,period,TTM-7.5,common,117398500
2011-06-30,common-outstanding-diluted,2011.0,period,H1,common,118238000
2011-06-30,common-outstanding-diluted,2011.0,period,Q2,common,119156000
2011-03-31,common-outstanding-diluted,2011.0,period,TTM-7.75,common,116690250
2011-03-31,common-outstanding-diluted,2011.0,period,Q1,common,117320000
2010-12-31,common-outstanding-diluted,2010.0,period,TTM-8,common,116369000
2010-12-31,common-outstanding-diluted,2010.0,period,FY,common,116369000
2010-12-31,common-outstanding-diluted,2010.0,period,Q4,common,116684000
2010-12-31,common-outstanding-diluted,2010.0,period,H2,common,116559000
2010-09-30,common-outstanding-diluted,2010.0,period,9M,common,116264000
2010-09-30,common-outstanding-diluted,2010.0,period,Q3,common,116434000
2010-06-30,common-outstanding-diluted,2010.0,period,H1,common,116179000
2010-06-30,common-outstanding-diluted,2010.0,period,Q2,common,116323000
2010-03-31,common-outstanding-diluted,2010.0,period,Q1,common,116035000
2009-12-31,common-outstanding-diluted,2009.0,period,TTM-9,common,114301000
2009-12-31,common-outstanding-diluted,2009.0,period,FY,common,114301000
