date,figure,fyear,measure,period,type,value
2012-12-31,common-outstanding-basic,2012.0,period,H2,common,1558063057
2012-09-30,common-outstanding-basic,2012.0,period,TTM-6.5,common,1794362197
2012-09-30,common-outstanding-basic,2012.0,period,9M,common,1757955937
2012-09-30,common-outstanding-basic,2012.0,period,Q3,common,1642472814
2012-06-30,common-outstanding-basic,2012.0,period,TTM-6.75,common,1858935911
2012-06-30,common-outstanding-basic,2012.0,period,H1,common,1816331019
2012-06-30,common-outstanding-basic,2012.0,period,Q2,common,1756689067
2012-03-31,common-outstanding-basic,2012.0,period,TTM-7,common,1878941911
2012-03-31,common-outstanding-basic,2012.0,period,Q1,common,1875972970
2011-12-31,common-outstanding-basic,2011.0,period,TTM-7.25,common,1799385757
2011-12-31,common-outstanding-basic,2011.0,period,FY,common,1799385757
2011-12-31,common-outstanding-basic,2011.0,period,Q4,common,1903580978
2011-12-31,common-outstanding-basic,2011.0,period,H2,common,1900770213
2011-09-30,common-outstanding-basic,2011.0,period,TTM-7.5,common,1359177469
2011-09-30,common-outstanding-basic,2011.0,period,9M,common,1765905779
2011-09-30,common-outstanding-basic,2011.0,period,Q3,common,1899500628
2011-06-30,common-outstanding-basic,2011.0,period,TTM-7.75,common,917718566
2011-06-30,common-outstanding-basic,2011.0,period,H1,common,1698001301
2011-06-30,common-outstanding-basic,2011.0,period,Q2,common,1836713069
2011-03-31,common-outstanding-basic,2011.0,period,TTM-8,common,492108262
2011-03-31,common-outstanding-basic,2011.0,period,Q1,common,1557748353
2010-12-31,common-outstanding-basic,2010.0,period,TTM-8.25,common,136585844
2010-12-31,common-outstanding-basic,2010.0,period,FY,common,136585844
2010-12-31,common-outstanding-basic,2010.0,period,Q4,common,138992537
2010-12-31,common-outstanding-basic,2010.0,period,H2,common,137425785
2010-09-30,common-outstanding-basic,2010.0,period,TTM-8.5,common,-33820265470742
2010-09-30,common-outstanding-basic,2010.0,period,9M,common,135788053
2010-09-30,common-outstanding-basic,2010.0,period,Q3,common,135879125
2010-06-30,common-outstanding-basic,2010.0,period,TTM-8.75,common,-33820265615370
2010-06-30,common-outstanding-basic,2010.0,period,H1,common,135745903
2010-06-30,common-outstanding-basic,2010.0,period,Q2,common,135813034
2010-03-31,common-outstanding-basic,2010.0,period,TTM-9,common,135426349
2010-03-31,common-outstanding-basic,2010.0,period,Q1,common,135658680
2009-12-31,common-outstanding-basic,2009.0,period,TTM-9.25,common,135324896
2009-12-31,common-outstanding-basic,2009.0,period,FY,common,135324896
2009-12-31,common-outstanding-basic,2009.0,period,Q4,common,-135281469247126
2009-12-31,common-outstanding-basic,2009.0,period,H2,common,-135267464350208
2009-09-30,common-outstanding-basic,2009.0,period,TTM-9.5,common,135172107
2009-09-30,common-outstanding-basic,2009.0,period,9M,common,135276345
2009-09-30,common-outstanding-basic,2009.0,period,Q3,common,135293841
2009-06-30,common-outstanding-basic,2009.0,period,TTM-9.75,common,67633935007124
2009-06-30,common-outstanding-basic,2009.0,period,H1,common,135267735000000
2009-06-30,common-outstanding-basic,2009.0,period,Q2,common,135281740000000
2009-03-31,common-outstanding-basic,2009.0,period,TTM-10,common,32562285320341
2009-03-31,common-outstanding-basic,2009.0,period,Q1,common,135252869
2008-12-31,common-outstanding-basic,2008.0,period,FY,common,131714245
2008-12-31,common-outstanding-basic,2008.0,period,Q4,common,134859394
2008-12-31,common-outstanding-basic,2008.0,period,H2,common,-128731975571510
2008-09-30,common-outstanding-basic,2008.0,period,9M,common,130665862
2008-09-30,common-outstanding-basic,2008.0,period,Q3,common,135169101
2008-06-30,common-outstanding-basic,2008.0,period,H1,common,128732239000000
2008-06-30,common-outstanding-basic,2008.0,period,Q2,common,130248736000000
2008-03-31,common-outstanding-basic,2008.0,period,Q1,common,127215742000000
2007-12-31,common-outstanding-basic,2007.0,period,FY,common,129226796
2019-03-31,common-outstanding-diluted,2019.0,period,TTM,common,898202659
2019-03-31,common-outstanding-diluted,2019.0,period,Q1,common,877512244
2018-12-31,common-outstanding-diluted,2018.0,period,TTM-0.25,common,910141242
2018-12-31,common-outstanding-diluted,2018.0,period,FY,common,910141242
2018-12-31,common-outstanding-diluted,2018.0,period,Q4,common,903488551
2018-12-31,common-outstanding-diluted,2018.0,period,H2,common,899379764
2018-09-30,common-outstanding-diluted,2018.0,period,TTM-0.5,common,902617277
2018-09-30,common-outstanding-diluted,2018.0,period,9M,common,916818269
2018-09-30,common-outstanding-diluted,2018.0,period,Q3,common,895237359
2018-06-30,common-outstanding-diluted,2018.0,period,TTM-0.75,common,902621696
2018-06-30,common-outstanding-diluted,2018.0,period,H1,common,920902720
2018-06-30,common-outstanding-diluted,2018.0,period,Q2,common,916572481
2018-03-31,common-outstanding-diluted,2018.0,period,TTM-1,common,910549173
2018-03-31,common-outstanding-diluted,2018.0,period,Q1,common,925266577
2017-12-31,common-outstanding-diluted,2017.0,period,TTM-1.25,common,930561286
2017-12-31,common-outstanding-diluted,2017.0,period,FY,common,930561286
2017-12-31,common-outstanding-diluted,2017.0,period,Q4,common,860014299
2017-12-31,common-outstanding-diluted,2017.0,period,H2,common,884494920
2017-09-30,common-outstanding-diluted,2017.0,period,TTM-1.5,common,962308290
2017-09-30,common-outstanding-diluted,2017.0,period,9M,common,961295946
2017-09-30,common-outstanding-diluted,2017.0,period,Q3,common,908667044
2017-06-30,common-outstanding-diluted,2017.0,period,TTM-1.75,common,1005250349
2017-06-30,common-outstanding-diluted,2017.0,period,H1,common,976627652
2017-06-30,common-outstanding-diluted,2017.0,period,Q2,common,948248771
2017-03-31,common-outstanding-diluted,2017.0,period,TTM-2,common,1053276774
2017-03-31,common-outstanding-diluted,2017.0,period,Q1,common,1005315030
2016-12-31,common-outstanding-diluted,2016.0,period,TTM-2.25,common,1091085131
2016-12-31,common-outstanding-diluted,2016.0,period,FY,common,1091085131
2016-12-31,common-outstanding-diluted,2016.0,period,Q4,common,965345322
2016-12-31,common-outstanding-diluted,2016.0,period,H2,common,1019080514
2016-09-30,common-outstanding-diluted,2016.0,period,TTM-2.5,common,1183808356
2016-09-30,common-outstanding-diluted,2016.0,period,9M,common,1142700207
2016-09-30,common-outstanding-diluted,2016.0,period,Q3,common,1102400770
2016-06-30,common-outstanding-diluted,2016.0,period,TTM-2.75,common,1228096262
2016-06-30,common-outstanding-diluted,2016.0,period,H1,common,1163089748
2016-06-30,common-outstanding-diluted,2016.0,period,Q2,common,1140045973
2016-03-31,common-outstanding-diluted,2016.0,period,TTM-3,common,1277036111
