date,figure,fyear,measure,period,type,value
2015-03-31,common-outstanding-basic,2015.0,period,TTM-4,common,715000000
2015-03-31,common-outstanding-basic,2015.0,period,Q1,common,704000000
2014-12-31,common-outstanding-basic,2014.0,period,TTM-4.25,common,720000000
2014-12-31,common-outstanding-basic,2014.0,period,FY,common,720000000
2014-12-31,common-outstanding-basic,2014.0,period,Q4,common,710000000
2014-12-31,common-outstanding-basic,2014.0,period,H2,common,715000000
2014-09-30,common-outstanding-basic,2014.0,period,TTM-4.5,common,727500000
2014-09-30,common-outstanding-basic,2014.0,period,9M,common,724000000
2014-09-30,common-outstanding-basic,2014.0,period,Q3,common,721000000
2014-06-30,common-outstanding-basic,2014.0,period,TTM-4.75,common,732500000
2014-06-30,common-outstanding-basic,2014.0,period,H1,common,725000000
2014-06-30,common-outstanding-basic,2014.0,period,Q2,common,725000000
2014-03-31,common-outstanding-basic,2014.0,period,TTM-5,common,737750000
2014-03-31,common-outstanding-basic,2014.0,period,Q1,common,724000000
2013-12-31,common-outstanding-basic,2013.0,period,TTM-5.25,common,743000000
2013-12-31,common-outstanding-basic,2013.0,period,FY,common,743000000
2013-12-31,common-outstanding-basic,2013.0,period,Q4,common,738000000
2013-12-31,common-outstanding-basic,2013.0,period,H2,common,740000000
2013-09-30,common-outstanding-basic,2013.0,period,TTM-5.5,common,744500000
2013-09-30,common-outstanding-basic,2013.0,period,9M,common,745000000
2013-09-30,common-outstanding-basic,2013.0,period,Q3,common,742000000
2013-06-30,common-outstanding-basic,2013.0,period,TTM-5.75,common,745500000
2013-06-30,common-outstanding-basic,2013.0,period,H1,common,746000000
2013-06-30,common-outstanding-basic,2013.0,period,Q2,common,747000000
2013-03-31,common-outstanding-basic,2013.0,period,TTM-6,common,749750000
2013-03-31,common-outstanding-basic,2013.0,period,Q1,common,745000000
2012-12-31,common-outstanding-basic,2012.0,period,TTM-6.25,common,755000000
2012-12-31,common-outstanding-basic,2012.0,period,FY,common,755000000
2012-12-31,common-outstanding-basic,2012.0,period,Q4,common,743000000
2012-12-31,common-outstanding-basic,2012.0,period,H2,common,745000000
2012-09-30,common-outstanding-basic,2012.0,period,TTM-6.5,common,760500000
2012-09-30,common-outstanding-basic,2012.0,period,9M,common,759000000
2012-09-30,common-outstanding-basic,2012.0,period,Q3,common,747000000
2012-06-30,common-outstanding-basic,2012.0,period,TTM-6.75,common,768250000
2012-06-30,common-outstanding-basic,2012.0,period,H1,common,765000000
2012-06-30,common-outstanding-basic,2012.0,period,Q2,common,764000000
2012-03-31,common-outstanding-basic,2012.0,period,TTM-7,common,772750000
2012-03-31,common-outstanding-basic,2012.0,period,Q1,common,766000000
2011-12-31,common-outstanding-basic,2011.0,period,TTM-7.25,common,778000000
2011-12-31,common-outstanding-basic,2011.0,period,FY,common,778000000
2011-12-31,common-outstanding-basic,2011.0,period,Q4,common,765000000
2011-12-31,common-outstanding-basic,2011.0,period,H2,common,771000000
2011-09-30,common-outstanding-basic,2011.0,period,TTM-7.5,common,785250000
2011-09-30,common-outstanding-basic,2011.0,period,9M,common,783000000
2011-09-30,common-outstanding-basic,2011.0,period,Q3,common,778000000
2011-06-30,common-outstanding-basic,2011.0,period,TTM-7.75,common,789000000
2011-06-30,common-outstanding-basic,2011.0,period,H1,common,785000000
2011-06-30,common-outstanding-basic,2011.0,period,Q2,common,782000000
2011-03-31,common-outstanding-basic,2011.0,period,TTM-8,common,792000000
2011-03-31,common-outstanding-basic,2011.0,period,Q1,common,787000000
2010-12-31,common-outstanding-basic,2010.0,period,TTM-8.25,common,769000000
2010-12-31,common-outstanding-basic,2010.0,period,FY,common,769000000
2010-12-31,common-outstanding-basic,2010.0,period,Q4,common,792000000
2010-12-31,common-outstanding-basic,2010.0,period,H2,common,792000000
2010-09-30,common-outstanding-basic,2010.0,period,TTM-8.5,common,739000000
2010-09-30,common-outstanding-basic,2010.0,period,9M,common,762000000
2010-09-30,common-outstanding-basic,2010.0,period,Q3,common,794000000
2010-06-30,common-outstanding-basic,2010.0,period,TTM-8.75,common,707250000
2010-06-30,common-outstanding-basic,2010.0,period,H1,common,746000000
2010-06-30,common-outstanding-basic,2010.0,period,Q2,common,795000000
2010-03-31,common-outstanding-basic,2010.0,period,TTM-9,common,674750000
2010-03-31,common-outstanding-basic,2010.0,period,Q1,common,695000000
2009-12-31,common-outstanding-basic,2009.0,period,TTM-9.25,common,667000000
2009-12-31,common-outstanding-basic,2009.0,period,FY,common,667000000
2009-12-31,common-outstanding-basic,2009.0,period,Q4,common,670000000
2009-12-31,common-outstanding-basic,2009.0,period,H2,common,668000000
2009-09-30,common-outstanding-basic,2009.0,period,9M,common,666000000
2009-09-30,common-outstanding-basic,2009.0,period,Q3,common,667000000
2009-06-30,common-outstanding-basic,2009.0,period,H1,common,666000000
2009-06-30,common-outstanding-basic,2009.0,period,Q2,common,667000000
2009-03-31,common-outstanding-basic,2009.0,period,Q1,common,665000000
2008-12-31,common-outstanding-basic,2008.0,period,FY,common,669000000
2019-03-31,common-outstanding-diluted,2019.0,period,TTM,common,666000000
2019-03-31,common-outstanding-diluted,2019.0,period,Q1,common,667000000
2018-12-31,common-outstanding-diluted,2018.0,period,TTM-0.25,common,665000000
2018-12-31,common-outstanding-diluted,2018.0,period,FY,common,665000000
2018-12-31,common-outstanding-diluted,2018.0,period,Q4,common,668000000
2018-12-31,common-outstanding-diluted,2018.0,period,H2,common,666000000
2018-09-30,common-outstanding-diluted,2018.0,period,TTM-0.5,common,662000000
2018-09-30,common-outstanding-diluted,2018.0,period,9M,common,664000000
2018-09-30,common-outstanding-diluted,2018.0,period,Q3,common,665000000
2018-06-30,common-outstanding-diluted,2018.0,period,TTM-0.75,common,661750000
2018-06-30,common-outstanding-diluted,2018.0,period,H1,common,664000000
2018-06-30,common-outstanding-diluted,2018.0,period,Q2,common,664000000
2018-03-31,common-outstanding-diluted,2018.0,period,TTM-1,common,661000000
2018-03-31,common-outstanding-diluted,2018.0,period,Q1,common,663000000
2017-12-31,common-outstanding-diluted,2017.0,period,TTM-1.25,common,660000000
2017-12-31,common-outstanding-diluted,2017.0,period,FY,common,660000000
2017-12-31,common-outstanding-diluted,2017.0,period,Q4,common,656000000
2017-12-31,common-outstanding-diluted,2017.0,period,H2,common,658000000
2017-09-30,common-outstanding-diluted,2017.0,period,TTM-1.5,common,662500000
2017-09-30,common-outstanding-diluted,2017.0,period,9M,common,662000000
2017-09-30,common-outstanding-diluted,2017.0,period,Q3,common,663000000
2017-06-30,common-outstanding-diluted,2017.0,period,TTM-1.75,common,662500000
2017-06-30,common-outstanding-diluted,2017.0,period,H1,common,662000000
2017-06-30,common-outstanding-diluted,2017.0,period,Q2,common,662000000
2017-03-31,common-outstanding-diluted,2017.0,period,TTM-2,common,661000000
2017-03-31,common-outstanding-diluted,2017.0,period,Q1,common,659000000
2016-12-31,common-outstanding-diluted,2016.0,period,TTM-2.25,common,662000000
2016-12-31,common-outstanding-diluted,2016.0,period,FY,common,662000000
2016-12-31,common-outstanding-diluted,2016.0,period,Q4,common,664000000
2016-12-31,common-outstanding-diluted,2016.0,period,H2,common,662000000
2016-09-30,common-outstanding-diluted,2016.0,period,TTM-2.5,common,664750000
2016-09-30,common-outstanding-diluted,2016.0,period,9M,common,662000000
2016-09-30,common-outstanding-diluted,2016.0,period,Q3,common,662000000
2016-06-30,common-outstanding-diluted,2016.0,period,TTM-2.75,common,669750000
2016-06-30,common-outstanding-diluted,2016.0,period,H1,common,662000000
2016-06-30,common-outstanding-diluted,2016.0,period,Q2,common,659000000
2016-03-31,common-outstanding-diluted,2016.0,period,TTM-3,common,678250000
2016-03-31,common-outstanding-diluted,2016.0,period,Q1,common,663000000
2015-12-31,common-outstanding-diluted,2015.0,period,TTM-3.25,common,689000000
2015-12-31,common-outstanding-diluted,2015.0,period,FY,common,689000000
2015-12-31,common-outstanding-diluted,2015.0,period,Q4,common,673000000
2015-12-31,common-outstanding-diluted,2015.0,period,H2,common,677000000
2015-09-30,common-outstanding-diluted,2015.0,period,TTM-3.5,common,696500000
2015-09-30,common-outstanding-diluted,2015.0,period,9M,common,694000000
2015-09-30,common-outstanding-diluted,2015.0,period,Q3,common,682000000
2015-06-30,common-outstanding-diluted,2015.0,period,TTM-3.75,common,711500000
2015-06-30,common-outstanding-diluted,2015.0,period,H1,common,701000000
2015-06-30,common-outstanding-diluted,2015.0,period,Q2,common,695000000
2015-03-31,common-outstanding-diluted,2015.0,period,TTM-4,common,719500000
2015-03-31,common-outstanding-diluted,2015.0,period,Q1,common,706000000
2014-12-31,common-outstanding-diluted,2014.0,period,TTM-4.25,common,724000000
2014-12-31,common-outstanding-diluted,2014.0,period,FY,common,724000000
2014-12-31,common-outstanding-diluted,2014.0,period,Q4,common,704000000
2014-12-31,common-outstanding-diluted,2014.0,period,H2,common,720000000
2014-09-30,common-outstanding-diluted,2014.0,period,TTM-4.5,common,731500000
2014-09-30,common-outstanding-diluted,2014.0,period,9M,common,727000000
2014-09-30,common-outstanding-diluted,2014.0,period,Q3,common,740000000
2014-06-30,common-outstanding-diluted,2014.0,period,TTM-4.75,common,737000000
2014-06-30,common-outstanding-diluted,2014.0,period,H1,common,728000000
2014-06-30,common-outstanding-diluted,2014.0,period,Q2,common,728000000
2014-03-31,common-outstanding-diluted,2014.0,period,TTM-5,common,741750000
2014-03-31,common-outstanding-diluted,2014.0,period,Q1,common,724000000
2013-12-31,common-outstanding-diluted,2013.0,period,TTM-5.25,common,748000000
2013-12-31,common-outstanding-diluted,2013.0,period,FY,common,748000000
2013-12-31,common-outstanding-diluted,2013.0,period,Q4,common,745000000
2013-12-31,common-outstanding-diluted,2013.0,period,H2,common,746000000
2013-09-30,common-outstanding-diluted,2013.0,period,TTM-5.5,common,741750000
2013-09-30,common-outstanding-diluted,2013.0,period,9M,common,749000000
2013-09-30,common-outstanding-diluted,2013.0,period,Q3,common,747000000
2013-06-30,common-outstanding-diluted,2013.0,period,TTM-5.75,common,741750000
2013-06-30,common-outstanding-diluted,2013.0,period,H1,common,750000000
2013-06-30,common-outstanding-diluted,2013.0,period,Q2,common,751000000
2013-03-31,common-outstanding-diluted,2013.0,period,TTM-6,common,746000000
2013-03-31,common-outstanding-diluted,2013.0,period,Q1,common,749000000
2012-12-31,common-outstanding-diluted,2012.0,period,TTM-6.25,common,755000000
2012-12-31,common-outstanding-diluted,2012.0,period,FY,common,755000000
2012-12-31,common-outstanding-diluted,2012.0,period,Q4,common,720000000
2012-12-31,common-outstanding-diluted,2012.0,period,H2,common,741000000
2012-09-30,common-outstanding-diluted,2012.0,period,TTM-6.5,common,763000000
2012-09-30,common-outstanding-diluted,2012.0,period,9M,common,759000000
2012-09-30,common-outstanding-diluted,2012.0,period,Q3,common,747000000
2012-06-30,common-outstanding-diluted,2012.0,period,TTM-6.75,common,772750000
2012-06-30,common-outstanding-diluted,2012.0,period,H1,common,769000000
2012-06-30,common-outstanding-diluted,2012.0,period,Q2,common,768000000
2012-03-31,common-outstanding-diluted,2012.0,period,TTM-7,common,781250000
2012-03-31,common-outstanding-diluted,2012.0,period,Q1,common,785000000
2011-12-31,common-outstanding-diluted,2011.0,period,TTM-7.25,common,783000000
2011-12-31,common-outstanding-diluted,2011.0,period,FY,common,783000000
2011-12-31,common-outstanding-diluted,2011.0,period,Q4,common,775000000
2011-12-31,common-outstanding-diluted,2011.0,period,H2,common,776000000
2011-09-30,common-outstanding-diluted,2011.0,period,TTM-7.5,common,789250000
2011-09-30,common-outstanding-diluted,2011.0,period,9M,common,787000000
2011-09-30,common-outstanding-diluted,2011.0,period,Q3,common,778000000
2011-06-30,common-outstanding-diluted,2011.0,period,TTM-7.75,common,793750000
2011-06-30,common-outstanding-diluted,2011.0,period,H1,common,790000000
2011-06-30,common-outstanding-diluted,2011.0,period,Q2,common,787000000
2011-03-31,common-outstanding-diluted,2011.0,period,TTM-8,common,796750000
2011-03-31,common-outstanding-diluted,2011.0,period,Q1,common,792000000
2010-12-31,common-outstanding-diluted,2010.0,period,TTM-8.25,common,774000000
2010-12-31,common-outstanding-diluted,2010.0,period,FY,common,774000000
2010-12-31,common-outstanding-diluted,2010.0,period,Q4,common,796000000
2010-12-31,common-outstanding-diluted,2010.0,period,H2,common,797000000
2010-09-30,common-outstanding-diluted,2010.0,period,TTM-8.5,common,743500000
