date,figure,fyear,measure,period,type,value
2010-12-31,common-outstanding-basic,2010.0,period,TTM-8,common,479373306
2010-12-31,common-outstanding-basic,2010.0,period,FY,common,479373306
2010-12-31,common-outstanding-basic,2010.0,period,Q4,common,480434776
2010-12-31,common-outstanding-basic,2010.0,period,H2,common,480004741
2010-09-30,common-outstanding-basic,2010.0,period,TTM-8.25,common,478946604
2010-09-30,common-outstanding-basic,2010.0,period,9M,common,479023690
2010-09-30,common-outstanding-basic,2010.0,period,Q3,common,479578139
2010-06-30,common-outstanding-basic,2010.0,period,TTM-8.5,common,478286808
2010-06-30,common-outstanding-basic,2010.0,period,H1,common,478741871
2010-06-30,common-outstanding-basic,2010.0,period,Q2,common,479050774
2010-03-31,common-outstanding-basic,2010.0,period,TTM-8.75,common,476578266
2010-03-31,common-outstanding-basic,2010.0,period,Q1,common,478429535
2009-12-31,common-outstanding-basic,2009.0,period,TTM-9,common,458677534
2009-12-31,common-outstanding-basic,2009.0,period,FY,common,458677534
2009-12-31,common-outstanding-basic,2009.0,period,Q4,common,478715346
2009-12-31,common-outstanding-basic,2009.0,period,H2,common,477651100
2009-09-30,common-outstanding-basic,2009.0,period,TTM-9.25,common,440123441
2009-09-30,common-outstanding-basic,2009.0,period,9M,common,452255119
2009-09-30,common-outstanding-basic,2009.0,period,Q3,common,476948143
2009-06-30,common-outstanding-basic,2009.0,period,TTM-9.5,common,421355780
2009-06-30,common-outstanding-basic,2009.0,period,H1,common,439703968
2009-06-30,common-outstanding-basic,2009.0,period,Q2,common,472220041
2009-03-31,common-outstanding-basic,2009.0,period,TTM-9.75,common,403588937
2009-03-31,common-outstanding-basic,2009.0,period,Q1,common,406826606
2008-12-31,common-outstanding-basic,2008.0,period,TTM-10,common,402083847
2008-12-31,common-outstanding-basic,2008.0,period,FY,common,402083847
2008-12-31,common-outstanding-basic,2008.0,period,Q4,common,403728405
2008-12-31,common-outstanding-basic,2008.0,period,H2,common,403011719
2008-09-30,common-outstanding-basic,2008.0,period,9M,common,401535661
2008-09-30,common-outstanding-basic,2008.0,period,Q3,common,402286779
2008-06-30,common-outstanding-basic,2008.0,period,H1,common,401155975
2008-06-30,common-outstanding-basic,2008.0,period,Q2,common,401513958
2008-03-31,common-outstanding-basic,2008.0,period,Q1,common,400797992
2007-12-31,common-outstanding-basic,2007.0,period,FY,common,398784745
2018-12-31,common-outstanding-diluted,2018.0,period,TTM,common,493758277
2018-12-31,common-outstanding-diluted,2018.0,period,FY,common,493758277
2018-12-31,common-outstanding-diluted,2018.0,period,Q4,common,494465265
2018-12-31,common-outstanding-diluted,2018.0,period,H2,common,494199199
2018-09-30,common-outstanding-diluted,2018.0,period,TTM-0.25,common,493348276
2018-09-30,common-outstanding-diluted,2018.0,period,9M,common,493526937
2018-09-30,common-outstanding-diluted,2018.0,period,Q3,common,493940543
2018-06-30,common-outstanding-diluted,2018.0,period,TTM-0.5,common,493111751
2018-06-30,common-outstanding-diluted,2018.0,period,H1,common,493317355
2018-06-30,common-outstanding-diluted,2018.0,period,Q2,common,493500000
2018-03-31,common-outstanding-diluted,2018.0,period,TTM-0.75,common,492884898
2018-03-31,common-outstanding-diluted,2018.0,period,Q1,common,493127300
2017-12-31,common-outstanding-diluted,2017.0,period,TTM-1,common,492611067
2017-12-31,common-outstanding-diluted,2017.0,period,FY,common,492611067
2017-12-31,common-outstanding-diluted,2017.0,period,Q4,common,492812293
2017-12-31,common-outstanding-diluted,2017.0,period,H2,common,492884879
2017-09-30,common-outstanding-diluted,2017.0,period,TTM-1.25,common,492268581
2017-09-30,common-outstanding-diluted,2017.0,period,9M,common,492400000
2017-09-30,common-outstanding-diluted,2017.0,period,Q3,common,493000000
2017-06-30,common-outstanding-diluted,2017.0,period,TTM-1.5,common,492087208
2017-06-30,common-outstanding-diluted,2017.0,period,H1,common,492337255
2017-06-30,common-outstanding-diluted,2017.0,period,Q2,common,492600000
2017-03-31,common-outstanding-diluted,2017.0,period,TTM-1.75,common,491836925
2017-03-31,common-outstanding-diluted,2017.0,period,Q1,common,492031975
2016-12-31,common-outstanding-diluted,2016.0,period,TTM-2,common,491662007
2016-12-31,common-outstanding-diluted,2016.0,period,FY,common,491662007
2016-12-31,common-outstanding-diluted,2016.0,period,Q4,common,491874323
2016-12-31,common-outstanding-diluted,2016.0,period,H2,common,491824014
2016-09-30,common-outstanding-diluted,2016.0,period,TTM-2.25,common,491469190
2016-09-30,common-outstanding-diluted,2016.0,period,9M,common,491600000
2016-09-30,common-outstanding-diluted,2016.0,period,Q3,common,491800000
2016-06-30,common-outstanding-diluted,2016.0,period,TTM-2.5,common,491219274
2016-06-30,common-outstanding-diluted,2016.0,period,H1,common,491500000
2016-06-30,common-outstanding-diluted,2016.0,period,Q2,common,491641400
2016-03-31,common-outstanding-diluted,2016.0,period,TTM-2.75,common,490923463
2016-03-31,common-outstanding-diluted,2016.0,period,Q1,common,491332305
2015-12-31,common-outstanding-diluted,2015.0,period,TTM-3,common,490574568
2015-12-31,common-outstanding-diluted,2015.0,period,FY,common,490574568
2015-12-31,common-outstanding-diluted,2015.0,period,Q4,common,491076761
2015-12-31,common-outstanding-diluted,2015.0,period,H2,common,490936865
2015-09-30,common-outstanding-diluted,2015.0,period,TTM-3.25,common,490263095
2015-09-30,common-outstanding-diluted,2015.0,period,9M,common,490411020
2015-09-30,common-outstanding-diluted,2015.0,period,Q3,common,490800335
2015-06-30,common-outstanding-diluted,2015.0,period,TTM-3.5,common,489803627
2015-06-30,common-outstanding-diluted,2015.0,period,H1,common,490212271
2015-06-30,common-outstanding-diluted,2015.0,period,Q2,common,490484450
2015-03-31,common-outstanding-diluted,2015.0,period,TTM-3.75,common,489316230
2015-03-31,common-outstanding-diluted,2015.0,period,Q1,common,489936726
2014-12-31,common-outstanding-diluted,2014.0,period,TTM-4,common,488899840
2014-12-31,common-outstanding-diluted,2014.0,period,FY,common,488899840
2014-12-31,common-outstanding-diluted,2014.0,period,Q4,common,489819319
2014-12-31,common-outstanding-diluted,2014.0,period,H2,common,489393811
2014-09-30,common-outstanding-diluted,2014.0,period,TTM-4.25,common,488397201
2014-09-30,common-outstanding-diluted,2014.0,period,9M,common,488597178
2014-09-30,common-outstanding-diluted,2014.0,period,Q3,common,488970647
2014-06-30,common-outstanding-diluted,2014.0,period,TTM-4.5,common,487966978
2014-06-30,common-outstanding-diluted,2014.0,period,H1,common,488405869
2014-06-30,common-outstanding-diluted,2014.0,period,Q2,common,488538227
2014-03-31,common-outstanding-diluted,2014.0,period,TTM-4.75,common,487522739
2014-03-31,common-outstanding-diluted,2014.0,period,Q1,common,488271167
2013-12-31,common-outstanding-diluted,2013.0,period,TTM-5,common,487040956
2013-12-31,common-outstanding-diluted,2013.0,period,FY,common,487040956
2013-12-31,common-outstanding-diluted,2013.0,period,Q4,common,487797268
2013-12-31,common-outstanding-diluted,2013.0,period,H2,common,487526791
2013-09-30,common-outstanding-diluted,2013.0,period,TTM-5.25,common,486561276
2013-09-30,common-outstanding-diluted,2013.0,period,9M,common,486792914
2013-09-30,common-outstanding-diluted,2013.0,period,Q3,common,487258905
2013-06-30,common-outstanding-diluted,2013.0,period,TTM-5.5,common,486084865
2013-06-30,common-outstanding-diluted,2013.0,period,H1,common,486555121
2013-06-30,common-outstanding-diluted,2013.0,period,Q2,common,486763615
2013-03-31,common-outstanding-diluted,2013.0,period,TTM-5.75,common,485608486
2013-03-31,common-outstanding-diluted,2013.0,period,Q1,common,486344036
2012-12-31,common-outstanding-diluted,2012.0,period,TTM-6,common,485084694
2012-12-31,common-outstanding-diluted,2012.0,period,FY,common,485084694
2012-12-31,common-outstanding-diluted,2012.0,period,Q4,common,485866360
2012-12-31,common-outstanding-diluted,2012.0,period,H2,common,485614609
2012-09-30,common-outstanding-diluted,2012.0,period,TTM-6.25,common,484488419
2012-09-30,common-outstanding-diluted,2012.0,period,9M,common,484826123
2012-09-30,common-outstanding-diluted,2012.0,period,Q3,common,485362858
2012-06-30,common-outstanding-diluted,2012.0,period,TTM-6.5,common,483845452
2012-06-30,common-outstanding-diluted,2012.0,period,H1,common,484554779
2012-06-30,common-outstanding-diluted,2012.0,period,Q2,common,484860690
2012-03-31,common-outstanding-diluted,2012.0,period,TTM-6.75,common,483181094
2012-03-31,common-outstanding-diluted,2012.0,period,Q1,common,484248868
2011-12-31,common-outstanding-diluted,2011.0,period,TTM-7,common,482460328
2011-12-31,common-outstanding-diluted,2011.0,period,FY,common,482460328
2011-12-31,common-outstanding-diluted,2011.0,period,Q4,common,483475306
2011-12-31,common-outstanding-diluted,2011.0,period,H2,common,483133958
2011-09-30,common-outstanding-diluted,2011.0,period,TTM-7.25,common,481753760
2011-09-30,common-outstanding-diluted,2011.0,period,9M,common,482126964
2011-09-30,common-outstanding-diluted,2011.0,period,Q3,common,482796945
2011-06-30,common-outstanding-diluted,2011.0,period,TTM-7.5,common,480989497
2011-06-30,common-outstanding-diluted,2011.0,period,H1,common,481786698
2011-06-30,common-outstanding-diluted,2011.0,period,Q2,common,482203255
2011-03-31,common-outstanding-diluted,2011.0,period,TTM-7.75,common,480231736
2011-03-31,common-outstanding-diluted,2011.0,period,Q1,common,481365806
2010-12-31,common-outstanding-diluted,2010.0,period,TTM-8,common,479601442
2010-12-31,common-outstanding-diluted,2010.0,period,FY,common,479601442
2010-12-31,common-outstanding-diluted,2010.0,period,Q4,common,480634146
2010-12-31,common-outstanding-diluted,2010.0,period,H2,common,480190580
2010-09-30,common-outstanding-diluted,2010.0,period,TTM-8.25,common,479249375
2010-09-30,common-outstanding-diluted,2010.0,period,9M,common,479261415
2010-09-30,common-outstanding-diluted,2010.0,period,Q3,common,479750447
2010-06-30,common-outstanding-diluted,2010.0,period,TTM-8.5,common,478587251
2010-06-30,common-outstanding-diluted,2010.0,period,H1,common,479012304
2010-06-30,common-outstanding-diluted,2010.0,period,Q2,common,479176543
2010-03-31,common-outstanding-diluted,2010.0,period,TTM-8.75,common,476847962
2010-03-31,common-outstanding-diluted,2010.0,period,Q1,common,478844632
2009-12-31,common-outstanding-diluted,2009.0,period,TTM-9,common,458982292
2009-12-31,common-outstanding-diluted,2009.0,period,FY,common,458982292
2009-12-31,common-outstanding-diluted,2009.0,period,Q4,common,479213253
2009-12-31,common-outstanding-diluted,2009.0,period,H2,common,477981554
2009-09-30,common-outstanding-diluted,2009.0,period,TTM-9.25,common,440818178
2009-09-30,common-outstanding-diluted,2009.0,period,9M,common,452495494
2009-09-30,common-outstanding-diluted,2009.0,period,Q3,common,477111144
2009-06-30,common-outstanding-diluted,2009.0,period,TTM-9.5,common,422415650
2009-06-30,common-outstanding-diluted,2009.0,period,H1,common,439983030
2009-06-30,common-outstanding-diluted,2009.0,period,Q2,common,472222817
2009-03-31,common-outstanding-diluted,2009.0,period,TTM-9.75,common,404966109
2009-03-31,common-outstanding-diluted,2009.0,period,Q1,common,407381954
2008-12-31,common-outstanding-diluted,2008.0,period,TTM-10,common,403640708
2008-12-31,common-outstanding-diluted,2008.0,period,FY,common,403640708
2008-12-31,common-outstanding-diluted,2008.0,period,Q4,common,405786230
2008-12-31,common-outstanding-diluted,2008.0,period,H2,common,404852397
2008-09-30,common-outstanding-diluted,2008.0,period,9M,common,402925534
2008-09-30,common-outstanding-diluted,2008.0,period,Q3,common,403910309
2008-06-30,common-outstanding-diluted,2008.0,period,H1,common,402429019
2008-06-30,common-outstanding-diluted,2008.0,period,Q2,common,402785942
2008-03-31,common-outstanding-diluted,2008.0,period,Q1,common,402072096
2007-12-31,common-outstanding-diluted,2007.0,period,FY,common,400198799
