date,figure,fyear,measure,period,type,value
2013-09-30,common-outstanding-diluted,2013.0,period,TTM-5,common,351225000
2013-09-30,common-outstanding-diluted,2013.0,period,9M,common,355500000
2013-09-30,common-outstanding-diluted,2013.0,period,Q3,common,375200000
2013-06-30,common-outstanding-diluted,2013.0,period,TTM-5.25,common,342050000
2013-06-30,common-outstanding-diluted,2013.0,period,H1,common,345600000
2013-06-30,common-outstanding-diluted,2013.0,period,Q2,common,360100000
2013-03-31,common-outstanding-diluted,2013.0,period,TTM-5.5,common,338475000
2013-03-31,common-outstanding-diluted,2013.0,period,Q1,common,330700000
2012-12-31,common-outstanding-diluted,2012.0,period,TTM-5.75,common,345000000
2012-12-31,common-outstanding-diluted,2012.0,period,FY,common,345000000
2012-12-31,common-outstanding-diluted,2012.0,period,Q4,common,338400000
2012-12-31,common-outstanding-diluted,2012.0,period,H2,common,338500000
2012-09-30,common-outstanding-diluted,2012.0,period,TTM-6,common,351775000
2012-09-30,common-outstanding-diluted,2012.0,period,9M,common,347200000
2012-09-30,common-outstanding-diluted,2012.0,period,Q3,common,338600000
2012-06-30,common-outstanding-diluted,2012.0,period,TTM-6.25,common,361325000
2012-06-30,common-outstanding-diluted,2012.0,period,H1,common,351500000
2012-06-30,common-outstanding-diluted,2012.0,period,Q2,common,346200000
2012-03-31,common-outstanding-diluted,2012.0,period,TTM-6.5,common,371600000
2012-03-31,common-outstanding-diluted,2012.0,period,Q1,common,356800000
2011-12-31,common-outstanding-diluted,2011.0,period,TTM-6.75,common,380200000
2011-12-31,common-outstanding-diluted,2011.0,period,FY,common,380200000
2011-12-31,common-outstanding-diluted,2011.0,period,Q4,common,365500000
2011-12-31,common-outstanding-diluted,2011.0,period,H2,common,371200000
2011-09-30,common-outstanding-diluted,2011.0,period,TTM-7,common,389500000
2011-09-30,common-outstanding-diluted,2011.0,period,9M,common,385000000
2011-09-30,common-outstanding-diluted,2011.0,period,Q3,common,376800000
2011-06-30,common-outstanding-diluted,2011.0,period,TTM-7.25,common,400050000
2011-06-30,common-outstanding-diluted,2011.0,period,H1,common,389200000
2011-06-30,common-outstanding-diluted,2011.0,period,Q2,common,387300000
2011-03-31,common-outstanding-diluted,2011.0,period,TTM-7.5,common,410800000
2011-03-31,common-outstanding-diluted,2011.0,period,Q1,common,391200000
2010-12-31,common-outstanding-diluted,2010.0,period,TTM-7.75,common,422900000
2010-12-31,common-outstanding-diluted,2010.0,period,FY,common,422900000
2010-12-31,common-outstanding-diluted,2010.0,period,Q4,common,403000000
2010-12-31,common-outstanding-diluted,2010.0,period,H2,common,410900000
2010-09-30,common-outstanding-diluted,2010.0,period,TTM-8,common,432475000
2010-09-30,common-outstanding-diluted,2010.0,period,9M,common,429500000
2010-09-30,common-outstanding-diluted,2010.0,period,Q3,common,418800000
2010-06-30,common-outstanding-diluted,2010.0,period,TTM-8.25,common,438950000
2010-06-30,common-outstanding-diluted,2010.0,period,H1,common,434900000
2010-06-30,common-outstanding-diluted,2010.0,period,Q2,common,430200000
2010-03-31,common-outstanding-diluted,2010.0,period,TTM-8.5,common,444075000
2010-03-31,common-outstanding-diluted,2010.0,period,Q1,common,439600000
2009-12-31,common-outstanding-diluted,2009.0,period,TTM-8.75,common,449500000
