date,figure,fyear,measure,period,type,value
2013-09-30,common-outstanding-basic,2013.0,period,9M,common,661000000
2013-09-30,common-outstanding-basic,2013.0,period,Q3,common,661000000
2013-06-30,common-outstanding-basic,2013.0,period,TTM-5.75,common,660500000
2013-06-30,common-outstanding-basic,2013.0,period,H1,common,661000000
2013-06-30,common-outstanding-basic,2013.0,period,Q2,common,661000000
2013-03-31,common-outstanding-basic,2013.0,period,TTM-6,common,660250000
2013-03-31,common-outstanding-basic,2013.0,period,Q1,common,661000000
2012-12-31,common-outstanding-basic,2012.0,period,TTM-6.25,common,660000000
2012-12-31,common-outstanding-basic,2012.0,period,FY,common,660000000
2012-12-31,common-outstanding-basic,2012.0,period,Q4,common,660000000
2012-12-31,common-outstanding-basic,2012.0,period,H2,common,660000000
2012-09-30,common-outstanding-basic,2012.0,period,TTM-6.5,common,657750000
2012-09-30,common-outstanding-basic,2012.0,period,9M,common,660000000
2012-09-30,common-outstanding-basic,2012.0,period,Q3,common,660000000
2012-06-30,common-outstanding-basic,2012.0,period,TTM-6.75,common,652750000
2012-06-30,common-outstanding-basic,2012.0,period,H1,common,661000000
2012-06-30,common-outstanding-basic,2012.0,period,Q2,common,660000000
2012-03-31,common-outstanding-basic,2012.0,period,TTM-7,common,647500000
2012-03-31,common-outstanding-basic,2012.0,period,Q1,common,662000000
2011-12-31,common-outstanding-basic,2011.0,period,TTM-7.25,common,642000000
2011-12-31,common-outstanding-basic,2011.0,period,FY,common,642000000
2011-12-31,common-outstanding-basic,2011.0,period,Q4,common,651000000
2011-12-31,common-outstanding-basic,2011.0,period,H2,common,669000000
2011-09-30,common-outstanding-basic,2011.0,period,TTM-7.5,common,640250000
2011-09-30,common-outstanding-basic,2011.0,period,9M,common,639000000
2011-09-30,common-outstanding-basic,2011.0,period,Q3,common,638000000
2011-06-30,common-outstanding-basic,2011.0,period,TTM-7.75,common,641250000
2011-06-30,common-outstanding-basic,2011.0,period,H1,common,639000000
2011-06-30,common-outstanding-basic,2011.0,period,Q2,common,639000000
2011-03-31,common-outstanding-basic,2011.0,period,TTM-8,common,642500000
2011-03-31,common-outstanding-basic,2011.0,period,Q1,common,640000000
2010-12-31,common-outstanding-basic,2010.0,period,TTM-8.25,common,643000000
2010-12-31,common-outstanding-basic,2010.0,period,FY,common,643000000
2010-12-31,common-outstanding-basic,2010.0,period,Q4,common,644000000
2010-12-31,common-outstanding-basic,2010.0,period,H2,common,643000000
2010-09-30,common-outstanding-basic,2010.0,period,TTM-8.5,common,643250000
2010-09-30,common-outstanding-basic,2010.0,period,9M,common,643000000
2010-09-30,common-outstanding-basic,2010.0,period,Q3,common,643000000
2010-06-30,common-outstanding-basic,2010.0,period,TTM-8.75,common,643000000
2010-06-30,common-outstanding-basic,2010.0,period,H1,common,643000000
2010-06-30,common-outstanding-basic,2010.0,period,Q2,common,643000000
2010-03-31,common-outstanding-basic,2010.0,period,TTM-9,common,642500000
2010-03-31,common-outstanding-basic,2010.0,period,Q1,common,642000000
2009-12-31,common-outstanding-basic,2009.0,period,TTM-9.25,common,643000000
2009-12-31,common-outstanding-basic,2009.0,period,FY,common,643000000
2009-12-31,common-outstanding-basic,2009.0,period,Q4,common,644000000
2009-12-31,common-outstanding-basic,2009.0,period,H2,common,643000000
2009-09-30,common-outstanding-basic,2009.0,period,9M,common,643000000
2009-09-30,common-outstanding-basic,2009.0,period,Q3,common,642000000
2009-06-30,common-outstanding-basic,2009.0,period,H1,common,643000000
2009-06-30,common-outstanding-basic,2009.0,period,Q2,common,642000000
2009-03-31,common-outstanding-basic,2009.0,period,Q1,common,644000000
2008-12-31,common-outstanding-basic,2008.0,period,FY,common,644000000
2019-03-31,common-outstanding-diluted,2019.0,period,TTM,common,567250000
2019-03-31,common-outstanding-diluted,2019.0,period,Q1,common,566000000
2018-12-31,common-outstanding-diluted,2018.0,period,TTM-0.25,common,567000000
2018-12-31,common-outstanding-diluted,2018.0,period,FY,common,567000000
2018-12-31,common-outstanding-diluted,2018.0,period,Q4,common,568000000
2018-12-31,common-outstanding-diluted,2018.0,period,H2,common,568000000
2018-09-30,common-outstanding-diluted,2018.0,period,TTM-0.5,common,566750000
